year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,plot_trt,litter_trt
2019,8,Annual,SpB,D,5,Phasmatodea,Heteronemiidae,Phasmatodae_Heteronemiidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,17,Control,Absent
2019,8,Annual,SpB,D,5,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,5,Control,Absent
2019,8,Annual,SpB,D,5,Acari,Unknown,Acari_Unknown,Adult,Collected,26,Control,Absent
2019,8,Annual,SpB,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,63,Control,Absent
2019,8,Annual,SpB,D,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,38,Control,Absent
2019,8,Annual,SpB,D,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,68,Control,Absent
2019,8,Annual,SpB,D,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,28,Control,Absent
2019,8,Annual,SpB,D,5,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,43,Control,Absent
2019,8,Annual,SpB,D,5,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,4,Control,Absent
2019,8,Annual,SpB,D,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,5,Control,Absent
2019,8,Annual,SpB,D,5,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,2,Control,Absent
2019,8,Annual,SpB,D,5,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,13,Control,Absent
2019,8,Annual,SpB,D,5,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,3,Control,Absent
2019,8,Annual,SpB,D,5,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,10,Control,Absent
2019,8,Annual,SpB,D,5,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,4,Control,Absent
2019,8,Annual,SpB,D,5,Diptera,Phoridae,Diptera_Phoridae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,3,Control,Absent
2019,8,Annual,SpB,D,5,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,D,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,Control,Absent
2019,8,Annual,SpB,D,5,Hemiptera,Encrytidae,Hemiptera_Encrytidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,E,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,5,C ,Present
2019,8,Annual,SpB,E,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,2,C ,Present
2019,8,Annual,SpB,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,C ,Present
2019,8,Annual,SpB,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,17,C ,Present
2019,8,Annual,SpB,E,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,13,C ,Present
2019,8,Annual,SpB,E,1,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,17,C ,Present
2019,8,Annual,SpB,E,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,6,C ,Present
2019,8,Annual,SpB,E,1,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,3,C ,Present
2019,8,Annual,SpB,E,1,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,16,C ,Present
2019,8,Annual,SpB,E,1,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatiade,Adult,Collected,3,C ,Present
2019,8,Annual,SpB,E,1,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,4,C ,Present
2019,8,Annual,SpB,E,1,Araneae,Lycosidae,Araneae_Lycosidae,Adult,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,4,C ,Present
2019,8,Annual,SpB,E,1,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,1,C ,Present
2019,8,Annual,SpB,E,1,Acari,Unknown,Acari_Unknown,Adult,Collected,3,C ,Present
2019,8,Annual,SpB,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,N,Present
2019,8,Annual,SpB,E,3,Orthoptera,Tettigoniidae,Orthoptera_Tettigoniidae,Nymph,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,9,N,Present
2019,8,Annual,SpB,E,3,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,4,N,Present
2019,8,Annual,SpB,E,3,Acari,Unknown,Acari_Unknown,Adult,Collected,16,N,Present
2019,8,Annual,SpB,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,18,N,Present
2019,8,Annual,SpB,E,3,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,35,N,Present
2019,8,Annual,SpB,E,3,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,41,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,8,N,Present
2019,8,Annual,SpB,E,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,17,N,Present
2019,8,Annual,SpB,E,3,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,5,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatiade,Adult,Collected,4,N,Present
2019,8,Annual,SpB,E,3,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Coleoptera,Scathophagidae,Coleoptera_Scathophagidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,3,N,Present
2019,8,Annual,SpB,E,3,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,4,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Phasmatodea,Phylliidae,Phasmatodae_Phylliidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,E,3,Hymenoptera,Encrytidae,Hemiptera_Encrytidae,Adult,Collected,1,N,Present
2019,8,Annual,1D,C,5,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,Control,Present
2019,8,Annual,1D,C,5,Acari,Unknown,Acari_Unknown,Adult,Collected,127,Control,Present
2019,8,Annual,1D,C,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,16,Control,Present
2019,8,Annual,1D,C,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,25,Control,Present
2019,8,Annual,1D,C,5,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,6,Control,Present
2019,8,Annual,1D,C,5,Lepidoptera,Unknown,Lepidoptera_Unknown,Larvae,Collected,1,Control,Present
2019,8,Annual,1D,C,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,6,Control,Present
2019,8,Annual,1D,C,5,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,83,Control,Present
2019,8,Annual,1D,C,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,19,Control,Present
2019,8,Annual,1D,C,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,9,Control,Present
2019,8,Annual,1D,C,5,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,5,Control,Present
2019,8,Annual,1D,C,5,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,10,Control,Present
2019,8,Annual,1D,C,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,Control,Present
2019,8,Annual,1D,C,5,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,3,Control,Present
2019,8,Annual,1D,C,5,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,Control,Present
2019,8,Annual,1D,C,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,4,Control,Present
2019,8,Annual,1D,C,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,8,Control,Present
2019,8,Annual,1D,C,5,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,1,Control,Present
2019,8,Annual,1D,C,5,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,2,Control,Present
2019,8,Annual,1D,C,5,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,12,Control,Present
2019,8,Annual,1D,C,5,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,5,Control,Present
2019,8,Annual,1D,C,5,Unknown,Unknown,Unknown_Unknown,Adult,Collected,1,Control,Present
2019,8,Annual,1D,C,5,Hemiptera,Unknown,Hemiptera_Unknown,Adult,Collected,1,Control,Present
2019,8,Annual,1D,C,5,Psocoptera,Unknown,Psocoptera_Unknown,Nymph,Collected,3,Control,Present
2019,8,Annual,1D,B,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,6,C ,Present
2019,8,Annual,1D,B,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,15,C ,Present
2019,8,Annual,1D,B,3,Araneae,Lycosidae,Araneae_Lycoside,Adult,Collected,1,C ,Present
2019,8,Annual,1D,B,3,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,5,C ,Present
2019,8,Annual,1D,B,3,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,33,C ,Present
2019,8,Annual,1D,B,3,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,38,C ,Present
2019,8,Annual,1D,B,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,12,C ,Present
2019,8,Annual,1D,B,3,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,42,C ,Present
2019,8,Annual,1D,B,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,12,C ,Present
2019,8,Annual,1D,B,3,Acari,Unknown,Acari_Unknown,Adult,Collected,29,C ,Present
2019,8,Annual,1D,B,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,12,C ,Present
2019,8,Annual,1D,B,3,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,9,C ,Present
2019,8,Annual,1D,B,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,10,C ,Present
2019,8,Annual,1D,B,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,C ,Present
2019,8,Annual,1D,B,3,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,2,C ,Present
2019,8,Annual,1D,B,3,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,C ,Present
2019,8,Annual,1D,B,3,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,5,C ,Present
2019,8,Annual,1D,B,3,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,C ,Present
2019,8,Annual,1D,B,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,12,C ,Present
2019,8,Annual,1D,B,3,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,C ,Present
2019,8,Annual,1D,B,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,C ,Present
2019,8,Annual,1D,C,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,111,Control,Absent
2019,8,Annual,1D,C,2,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,38,Control,Absent
2019,8,Annual,1D,C,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,22,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,4,Control,Absent
2019,8,Annual,1D,C,2,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,2,Control,Absent
2019,8,Annual,1D,C,2,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,9,Control,Absent
2019,8,Annual,1D,C,2,Acari,Unknown,Acari_Unknown,Adult,Collected,51,Control,Absent
2019,8,Annual,1D,C,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,9,Control,Absent
2019,8,Annual,1D,C,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,18,Control,Absent
2019,8,Annual,1D,C,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,32,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,9,Control,Absent
2019,8,Annual,1D,C,2,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,10,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,4,Control,Absent
2019,8,Annual,1D,C,2,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,7,Control,Absent
2019,8,Annual,1D,C,2,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,2,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,Control,Absent
2019,8,Annual,1D,C,2,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,2,Control,Absent
2019,8,Annual,1D,C,2,Lepidoptera,Unknown,Unknown_Unknown,Larvae,Collected,1,Control,Absent
2019,8,Annual,1D,C,2,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,Control,Absent
2019,8,Annual,1D,C,2,Hemiptera,Tingidae,Hemiptera_Tingidae,Adult,Collected,1,Control,Absent
2019,8,Annual,1D,C,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,Control,Absent
2019,8,Annual,1D,C,2,Diptera,Phoridae,Diptera_Phoridae,Adult,Collected,1,Control,Absent
2019,8,Annual,1D,C,2,Diptera,Chrysomelidae,Diptera_Chrysomelidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20C,B,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,B,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,6,Control,Present
2019,8,Unburned,20C,B,2,Acari,Unknown,Acari_Unknown,Adult,Collected,49,Control,Present
2019,8,Unburned,20C,B,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,16,Control,Present
2019,8,Unburned,20C,B,2,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,19,Control,Present
2019,8,Unburned,20C,B,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,9,Control,Present
2019,8,Unburned,20C,B,2,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,4,Control,Present
2019,8,Unburned,20C,B,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,5,Control,Present
2019,8,Unburned,20C,B,2,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Chalcididae,Hymenoptera_Chalcidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Eupelmidae,Hymenoptera_Eupelmidae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,6,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,B,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,1,Control,Present
2019,8,Unburned,20C,B,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,1,Control,Present
2019,8,Unburned,20C,C,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,N,Present
2019,8,Unburned,20C,C,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,N,Present
2019,8,Unburned,20C,C,4,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,66,N,Present
2019,8,Unburned,20C,C,4,Coleoptera,Mordellidae,Coleoptera_Mordellidae,Adult,Collected,1,N,Present
2019,8,Unburned,20C,C,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,6,N,Present
2019,8,Unburned,20C,C,4,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,4,N,Present
2019,8,Unburned,20C,C,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Larvae,Collected,1,N,Present
2019,8,Unburned,20C,C,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,4,N,Present
2019,8,Unburned,20C,C,4,Acari,Unknown,Acari_Unknown,Adult,Collected,11,N,Present
2019,8,Unburned,20C,C,4,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,3,N,Present
2019,8,Unburned,20C,C,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,8,N,Present
2019,8,Unburned,20C,C,4,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,4,N,Present
2019,8,Unburned,20C,C,4,Araneae,Anyphaenidae,Araneae_Anyphaenidae,Adult,Collected,1,N,Present
2019,8,Unburned,20C,C,4,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,3,N,Present
2019,8,Unburned,20C,A,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20C,A,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,A,5,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20C,A,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,A,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,Control,Present
2019,8,Unburned,20C,A,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,Control,Present
2019,8,Unburned,20C,A,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,A,5,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,A,5,Hemiptera,Geocoridae,Hemiptera_Geocoridae,Nymph,Collected,2,Control,Present
2019,8,Unburned,20C,A,5,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,Control,Present
2019,8,Unburned,20C,A,5,Hemiptera,Pentatomidae,Hemiptera_Pentomidae,Nymph,Collected,1,Control,Present
